日期,时间,品种,标的,交易类型,下单类型,数量,成交价,成交额,平仓盈亏,手续费,成交状态
2014-05-06,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-1600股,12.07,(19312),568.98,25.11,全部成交,-,2014-05-06
2014-05-06,09:00,股票,柘中建设(002346.XSHE),卖,市价单,-200股,7.77,(1554),-194,6.55,全部成交,-,2014-05-06
2014-05-07,09:00,股票,龙生股份(002625.XSHE),买,市价单,1800股,12.11,21798,0,6.54,全部成交,-,2014-05-07
2014-05-07,09:00,股票,万安科技(002590.XSHE),买,市价单,1800股,17.02,30636,0,9.19,全部成交,-,2014-05-07
2014-05-08,09:00,股票,龙生股份(002625.XSHE),卖,市价单,-1800股,11.89,(21402),-396,27.82,全部成交,-,2014-05-08
2014-05-08,09:00,股票,万安科技(002590.XSHE),卖,市价单,-1600股,16.74,(26784),-448,34.82,全部成交,-,2014-05-08
2014-05-09,09:00,股票,万安科技(002590.XSHE),买,市价单,2900股,16.32,47328,0,14.2,全部成交,-,2014-05-09
2014-05-12,09:00,股票,万安科技(002590.XSHE),卖,市价单,-3100股,16.27,(50437),-295,65.57,全部成交,-,2014-05-12
2014-05-12,09:00,股票,乔治白(002687.XSHE),卖,市价单,-960股,8.12,(7795.2),-183.89,12.8,全部成交,-,2014-05-12
2014-05-13,09:00,股票,棒杰股份(002634.XSHE),卖,市价单,-1000股,14.51,(14510),20.62,19.51,全部成交,-,2014-05-13
2014-06-18,09:00,股票,亿利达(002686.XSHE),买,市价单,2200股,18.96,41712,0,12.51,全部成交,-,2014-06-18
2014-06-18,09:00,股票,棒杰股份(002634.XSHE),买,市价单,2200股,15.5,34100,0,10.23,全部成交,-,2014-06-18
最多只能导出100条记录,,,,,,,,,,,,,
